text,generated,sent_length,avg_sent_length,repetitive_words,text_entropy
"Mystic, Conn.",0,1,2.0,1.5,2.0
Exotic finishes and ever-clubbier amenities in new developments have given way to livability and calming design.,0,1,16.0,92.6470588235294,3.969815782426811
It is unclear whether the proposal has enough votes to clear the City Council. Mr. Lilliquist said he would first seek a series of meetings to get feedback from the public.,0,2,15.5,78.0909090909091,4.779094498080775
Woefully underprepared instructors are contributing to a shockingly high dropout rate among young athletes.,0,1,14.0,21.533333333333335,3.906890595608518
Word + Quiz: lissome,0,1,4.0,7.6,2.321928094887362
"In a pandemic that forces us to stay home, bingeing on doom-and-gloom news feels irresistible. These health experts offer ways to break the habit.",0,2,12.0,133.62962962962962,4.606739354015323
"In November, Catholic Charities of the Archdiocese of New York, one of the seven organizations supported by The New York Times Neediest Cases Fund, gave him MetroCards worth $210, and $300 in Visa gift cards to help him with his transportation and food expenses.",0,1,44.0,37.705882352941174,5.093802302670971
Mr. Giuliani said on Tuesday that he had no knowledge of potential surveillance of Ms. Yovanovitch.,0,1,16.0,14.823529411764707,3.969815782426811
The issue of Mr. Muilenburg’s compensation was the source of heated exchanges during his testimony before Congress in October.,0,1,19.0,19.40909090909091,4.277613436819114
"He is likely to hear criticism from activists like Greta Thunberg, the high school phenom who has become a global icon for the climate. And he may get some nudging from C.E.O.s, but, unlike the activists, they will be unlikely to confront him publicly out of fear that he might turn on them or their companies.",0,2,28.0,44.983870967741936,5.542748326446117
Reporters and editors shared the NYT Cooking recipes that have become holiday traditions in their homes.,0,1,16.0,17.352941176470587,4.08746284125034
"On the McCain, the Navy had installed a touch-screen navigation system as a cheaper alternative to traditional steering wheels and throttles. The design of the new system was so confusing that the sailors using it accidentally guided the McCain into an oil tanker in the Singapore Strait on Aug. 21.",0,2,25.0,19.69811320754717,5.1684584837253995
"‘Mona Lisa of Mustangs,’ Raced in ‘Bullitt,’ Sets Auction Record",0,1,10.0,47.6875,3.625
"A particularly visible contributor to this effort is Mr. Sirota, who even while working as a journalist seemed to delight in trolling the media from inside the house. Accepting the 2015 Izzy Award for special achievement in independent media (it is named for the radical muckraker I.F. Stone), Mr. Sirota spoke of doing hard-hitting investigations “at an outlet that allows you to do it, which tend not to be legacy media outlets.”",0,3,24.0,35.951219512195124,5.817739047221863
"Ms. Yang’s interview on Thursday night also renewed attention on a plea deal Mr. Hadden struck with the Manhattan district attorney’s office that allowed him to avoid prison time. The agreement has been criticized as too lenient by many of Mr. Hadden’s accusers, including Ms. Hoechstetter.",0,2,23.0,22.163636363636364,5.390272895264167
"Ms. Warren also pledged to recruit more people with disabilities for federal jobs, internships and contracts; make it easier for people with disabilities to file workplace and housing discrimination complaints; and add an administrator at the Consumer Financial Protection Bureau to “coordinate and expand the bureau’s existing services for people with disabilities.”",0,1,52.0,33.03333333333333,5.277316637094895
New York,0,1,2.0,23.0,1.0
"A midcentury-modern house in Pasadena, a rowhouse in Washington and a triplex apartment in Brooklyn.",0,1,15.0,24.823529411764707,3.5280643115840498
Method to the Madness: Peter Mattei on Becoming Wozzeck,0,1,9.0,2.8,3.321928094887362
"There were 108 foreign-born players on opening-night rosters this season, meaning there were more than 300 American-born players. It simply wouldn’t be equitable for two groups of such disparate size to battle for 12 All-Star spots each.",0,2,18.5,27.071428571428573,5.1542221846835234
"PARIS — After the Chanel designer Karl Lagerfeld died last February at age 85, a rumor began to circulate: He had left his fortune, and a large part of his worldly goods, to his Birman cat, Choupette.",0,1,37.0,24.674418604651162,5.036616208140156
Maybe that’s wishful thinking.,0,1,4.0,13.0,2.8073549220576046
"“We see insects and assume that just because they’re smaller, they’re less complicated than us. That’s just not true,” he said.",0,2,10.5,23.151515151515152,4.5366702556565315
Carrie Lindsey’s facial massage comes at a price. Her Brooklyn clients are willing to pay for it.,0,2,8.5,21.761904761904763,4.297079327540665
"Mr. Cipollone rose first, delivering a brief statement urging senators to support Mr. McConnell’s proposed rules and accusing Democrats of seeking to use the Senate to complete their sloppy investigative work.",0,1,31.0,43.74285714285714,4.9362862311688644
"In China and Italy, policy measures are already underway to help, and there are calls for similar moves in the U.S.",0,1,21.0,63.666666666666664,4.251629167387823
"The Dutch government has been working on a branding campaign for the past 18 months to enhance the country’s image in the face of growing international competition, said Ingrid de Beer, the head of the public diplomacy section in the Ministry of Foreign Affairs.",0,1,44.0,44.30612244897959,5.034987967450582
"“It’s not going to be the end of the world,” he said, catching himself.",0,1,14.0,56.95238095238095,4.201841232302569
Getting ready for a disaster is still a tiny part of the world’s response to the likelihood of one. But some governments and officials are starting to plan well in advance.,0,2,15.5,61.51428571428571,4.843568731230678
"“Like ISIS, Like Hitler, Like Genghis!” Mr. Jahromi said on Twitter. ”They all hate cultures. Trump is a terrorist in a suit. He will learn history very soon that NOBODY can defeat ‘the Great Iranian Nation & Culture.’”",0,4,9.5,21.019607843137255,5.250665047769011
"Mr. Noisette said the themes were “a skeleton” that allowed him to weave together images from ballet, contemporary dance and fashion shows and to juxtapose different epochs and innovations. Each section groups a breathtaking array of costumes by established designers like Balmain, Dior, Givenchy, Yves Saint Laurent and Karl Lagerfeld alongside pieces by a younger generation, including Iris van Herpen, Rick Owens, Gareth Pugh and Hedi Slimane.",0,2,33.5,15.115384615384615,5.746735392823748
"“I was devastated by that news, in thinking about the multiple sclerosis patients we would not be able to treat,” Mr. Collins said in court when he pleaded guilty last year. “I was in a very emotional state at that moment in time, and I called my son, Cameron.”",0,2,24.5,36.11864406779661,5.3613737696641515
"Under North Carolina’s stay-at-home order, our family is discovering the bounty of the mountain we live on.",0,1,17.0,32.333333333333336,4.297079327540665
"But his trademark trash talk has been absent. Instead, McGregor saluted fans and shook hands at a midweek news conference with the rugged veteran Donald Cerrone, his opponent in the main event at U.F.C. 246 on Saturday night. Over the next half-hour he complimented Cerrone, who is nicknamed Cowboy, on everything from his fighting acumen to his reptile-skin blazer (made of python, Cerrone said).",0,4,16.0,32.12,5.680559817445705
When Art Begins at the Scene of a Crime,0,1,9.0,13.11111111111111,3.169925001442312
Phil Cornelius,0,1,2.0,0.0,1.0
"Senators Kamala Harris of California and Kirsten Gillibrand of New York, both former candidates for president who dropped out of the Democratic primary late last year, weighed in on Tuesday, releasing firm statements refuting the contention at the heart of the dispute.",0,1,42.0,22.5,5.0723687494882395
"Mr. McConnell also gave the House impeachment managers and Mr. Trump’s defense team an additional day to argue their cases under the proposed rules the Senate began considering Tuesday afternoon. The initial proposal gave each side up to 24 hours over two days — a time frame Democrats criticized because it could push key testimony into early morning hours, when most Americans would be sleeping.",0,2,32.5,80.85714285714286,5.872140159802115
Are there any classic novels that you only recently read for the first time?,0,1,14.0,28.2,3.906890595608518
"But on Friday, there was only praise and grief. Iranian officials across the political spectrum issued statements of condolences and condemned the United States.",0,2,12.0,9.592592592592593,4.532665279941249
"Join us Wednesday, Jan. 15 to notice and wonder about the changing bird population in the United States and Canada. We look forward to your responses between 9 a.m. - 2 p.m. Eastern Time during the live online moderation.",0,2,19.5,17.952380952380953,5.136248672727251
"“If it’s that hard for us to understand, imagine the Iranians,” said Dalia Dassa Kaye, who directs a Middle East policy center at RAND Corporation, a nonpartisan research group.",0,1,29.0,22.763157894736842,4.984769618706746
"There is no substitute for face-to-face conversations when trying to get Americans to sign up to be service members. Boot camp outbreaks slow the pipeline, too.",0,2,13.0,57.689655172413794,4.625053839880556
SUMMER SNOW,0,1,2.0,6.5,1.0
"Use your imagination to write the opening of a short story or poem inspired by what you see. Or, tell us about a memory from your own life that this illustration makes you think of.",0,2,17.5,65.65789473684211,4.932138039759378
"That could make it very likely that more projects like the Keystone XL oil pipeline, above, would sail through the approval process without having to disclose plans to do things like discharge waste, cut trees or increase air pollution.",0,1,39.0,126.51162790697674,5.12963946395411
Western United Coach Mark Rudan said afterward that he thought the game should have been postponed because of the smoke.,0,1,20.0,46.23809523809524,4.297079327540665
"BARRACOON: The Story of the Last “Black Cargo,” by Zora Neale Hurston. (Amistad, $16.99.) Hurston was a folklorist and anthropologist as well as a novelist, and this true story is based on her interviews in 1927 with Cudjo Lewis, an 86-year-old Alabama man who was the last living African forcibly transported to America aboard a slave ship. “The details he shared with Hurston are indelible,” The Times’s Parul Sehgal wrote.",0,4,17.5,44.21348314606742,5.838328307896737
"“If we compressed the last five million years into a single year, it wouldn’t be until Dec. 31, 11:40 p.m., that the Industrial Revolution begins,” Dr. Trumble said. “We are living in just the tiniest little blip of human existence, yet we think everything around us is what’s normal.”",0,2,24.5,25.375,5.545009133144316
"Yet leaving Iraq would be a logical outgrowth of Mr. Trump’s policies to date. Until recently, he has treated Iraq as either an afterthought or a disappointing appendage to his “maximum pressure” strategy against Iran. Despite its disastrous invasion and occupation, America has achieved both meaningful influence in Iraq and real joint successes in fighting jihadists with a combination of military and civilian engagement. Mr. Trump seemed to understand the military half of this equation. Had he set out to undermine the civilian side of the formula, he could scarcely have done better.",0,5,18.6,57.352380952380955,6.06530298921452
"The film is adapted from “The Three Christs of Ypsilanti,” a 1964 book about three patients with paranoid schizophrenia, each of whom claimed to be Jesus. Despite the serious subject matter, Jon Avnet, the director and co-writer, said the cast subjected him to a fair amount of ribbing on set.",0,2,25.0,36.983050847457626,5.272911380700191
"The position is at odds with the one Mr. Schumer took almost exactly 21 years ago, when he opposed calling witnesses during the impeachment trial of President Bill Clinton. (Mr. Schumer likes to recount his status as, in his own words, a “historical footnote”: the only member of Congress to have voted three times against Mr. Clinton’s impeachment — twice as a House member in 1998, first in the Judiciary Committee and then on the floor, and again after winning election to the Senate.)",0,2,42.0,32.80612244897959,5.946079360081231
Vesna Vulovic: The Woman Who Fell From The Sky,0,1,9.0,52.4,3.121928094887362
"In court on Wednesday, Mr. Mawhinney’s lawyer said that his client is a father of two, a youth hockey coach and a longtime immigration lawyer.",0,1,25.0,17.166666666666668,4.6150610122030695
"As a field, Dr. De Forest said, bloodstain-pattern analysis still has the potential to be informative, but only when practiced correctly by those with adequate scientific education.",0,1,27.0,27.677419354838708,4.8008128425751515
"In her first term, Ms. Tsai sought to revive the island’s military in the face of a much larger, more ambitious project by Mr. Xi to modernize the People’s Liberation Army, particularly its ability to project naval power beyond its coastal waters. China’s newest aircraft carrier, the Shandong, has twice sailed through the Taiwan Strait during the presidential campaign.",0,2,29.5,20.51388888888889,5.484035029424897
Ms. Davis was 82 when she died at a hospital in Manhattan on Jan. 2. Her nephew Philip B. Kunhardt III said the cause was acute pneumonia and lung failure.,0,2,15.0,17.967741935483872,4.889680181354619
"“I believed that as a writer I should have experiences of fatherhood and family life, more adult experience than that of childhood,” Mr. Gray said. “I was afraid those things might not happen to me. But they did.”",0,3,12.666666666666666,22.829787234042552,5.139487255840896
The renewed posturing came a day after Mr. Bolton said he would now be willing to testify if subpoenaed by the Senate. Other impeachment witnesses and people close to him have said Mr. Bolton could provide an unflattering account of Mr. Trump’s decisions to withhold a White House meeting and almost $400 million in military aid from Ukraine as he sought investigations there that would benefit him politically.,0,2,34.0,31.493150684931507,5.812978325944041
A video meant to promote unity at the University of Wisconsin’s flagship campus in Madison has instead prompted a reckoning over who feels at home there when virtually every student featured in the video was white.,0,1,36.0,25.23076923076923,5.0289919624519905
"• “Would you put your family on a Max simulator trained aircraft? I wouldn’t,” one employee said to a colleague in an exchange from 2018, before the first of two deadly 737 Max crashes.",0,2,17.0,19.30952380952381,5.249460279921619
"Paula is still looking hard at me. Something about her expression looks accusing in some way. The cigarette goes into her mouth. Every time I speak to Paula I recall her as she was on a particular day in high school: head held high, leading a pack of popular girls down a hallway, laughing and laughing at a joke someone told. Even now, despite how much our lives have changed, I feel a certain intimidation around her.",0,5,15.4,83.36781609195403,5.822550755032206
Not really. Except when it comes to the Democratic Party’s presidential nomination.,0,2,6.0,16.8125,3.875
A new study found a meat-heavy diet carries a small but increased risk of cardiovascular disease.,0,1,16.0,84.52941176470588,3.8077635764171953
"“This is a family and people are grieving,” Mr. Caldwell said. “Every day, men and women in blue get up in the morning and put on their uniforms and go to work.”",0,2,16.0,70.625,4.871928094887363
"It also appeared to walk back a promise to send the jet’s data recorders abroad for analysis, asking the United States and France to send the necessary equipment to Iran instead.",0,1,31.0,24.37142857142857,4.707714802597437
"From Israel to Saudi Arabia, the United States’ allies in the Middle East have long warned Washington about Iran’s campaigns in the region — many of them masterminded by General Suleimani.",0,1,31.0,15.277777777777779,4.926733681937769
"Reshaping America’s image in 280-character yowls and uppercase yelps, Trump told Iran to be prepared for military attacks of “a disproportionate manner.”",0,1,22.0,13.464285714285714,4.807354922057602
"The state’s outgoing Republican governor, Phil Bryant, a former Hinds County deputy sheriff, said gangs were driving violence inside of the prisons as well as outside, on the streets of Jackson, the state capital, and elsewhere. He acknowledged, too, the dire circumstances that made it difficult to attract corrections officers, but he assigned blame to the inmates for the disorder.",0,2,30.0,36.63013698630137,5.365429908641886
"For millenniums, humans had presumed that when we gaze out at the universe, what we see is a fair representation of reality. Dr. Rubin, with her colleague Kent Ford, discovered that was not true. The universe — all those galaxies and the vast spaces between — was awash with dark matter, an invisible something with sufficient gravity to mold the large scale structures of the universe.",0,3,22.0,31.324324324324323,5.56777845406998
Can they handle the truth?,0,1,5.0,9.166666666666666,2.584962500721156
"That people are more revealing of themselves in clothes than without them was one of the takeaways of the project, Ms. Julavits added, a point made long ago by the fashion historian Anne Hollander.",0,1,34.0,69.56756756756756,4.898378365512008
"In May, Hallstatt is embarking on a campaign to focus on quality — not quantity — tourism, according to local officials. Tour buses, which tally as many as 90 on the busiest days, will be capped at 50 and must register with the tourism office. Groups that arrange lunches at local restaurants, sign up for boat cruises or visit Hallstatt’s famous salt mines will be given preference.",0,3,22.333333333333332,38.63636363636363,5.732768157853816
What can this map of the United States tell you? How does it relate to or comment on current events?,0,2,10.0,13.136363636363637,4.368522527728205
F.B.I. Asks Apple to Help Unlock Two iPhones,0,2,4.0,10.444444444444445,3.169925001442312
"Edd Byrnes, who became one of television’s first teen idols as Kookie — the hair-combing, jive-talking youth on the hit series “77 Sunset Strip” — but found ever after that he could not live the character down, died on Wednesday at his home in Santa Monica, Calif. He was 86.",0,2,25.0,29.033898305084747,5.5647636001726255
"Matthew T. Albence, the acting director of Immigration and Customs Enforcement, accused the city of allowing the accused killer of the woman, Maria Fuertes, to walk free months ago when he should have been held for possible deportation.",0,1,38.0,35.58139534883721,4.897081324419227
"Did the Killing of Qassim Suleimani Deter Iranian Attacks, or Encourage Them?",0,1,12.0,22.642857142857142,3.8073549220576055
Consider Trump’s impeachment from some other angles.,0,1,7.0,10.5,3.321928094887362
"In a 2014 interview with The New York Times, Mr. Stern said that one of his most cherished memories was seeing such stars come together to form the victorious 1992 United States Olympic men’s basketball team, known across the globe as the “Dream Team.” For a league that had seen hard times not many years before, he said, it was stirring to see them “being feted like a combination of the Bolshoi, the Philharmonic and the Beatles” on their march to the gold medal.",0,1,84.0,62.958333333333336,5.969135256150704
"The Sanders campaign sees a clear path to the Democratic nomination — without moderate supporters. Instead, he’s counting on winning over Latino voters across the country.",0,2,13.0,48.96774193548387,4.7362967135428935
"That brings us to single-use paper products, like paper towels, especially the ones sold in North America. Their fiber is often taken from boreal forests, so reducing home use can help protect trees.",0,2,16.5,50.71052631578947,5.017535737070865
[Read more about who becomes homeless and how to help them in The Times’s Your Lead series.],0,1,17.0,36.13636363636363,4.459431618637295
Who is your favorite novelist of all time?,0,1,8.0,21.77777777777778,3.169925001442312
"There are FOUR entries at play here: 24A and 4D, and 39A and 39D. For each pair, you’ve got a real clue to work with, and a dash (which indicates, I believe, a continuation).",0,2,17.0,68.6086956521739,4.9504200435222225
Jan. 1,0,1,2.0,0.5,1.0
"Barring an enormous collapse, Tennessee is headed to the A.F.C. championship game.",0,2,6.0,18.4,3.773557262275185
"About 250 players are scheduled to compete starting this week, but years ago players often dismissed the tournament because, until 1987, it was held over the Christmas and New Year’s holidays; they passed on the extended flight to Melbourne in favor of time at home.",0,1,45.0,40.98076923076923,5.44063635267327
"Russia has called the killing of Maj. Gen. Qassim Suleimani of Iran illegal and expressed condolences to Tehran. On Wednesday, Mr. Putin is scheduled to meet with President Recep Tayyip Erdogan of Turkey in Istanbul, with Syria and Libya on the agenda, according to the Kremlin.",0,2,23.0,18.88235294117647,5.142630243762599
"The social network’s tone has long reflected corporate America: staid, monolithic, white. Now Black users are speaking up — and saying the site is limiting their voice.",0,2,13.5,40.029411764705884,4.910992253015045
Americans of many faiths are busy adapting their plans for the coming holy days and observances to meet the constraints of the coronavirus crisis.,0,1,24.0,19.88,4.373660689688184
"The museum will also hold public programs to examine Avery Brundage’s legacy, as well as questions around restitution, and work on “decolonizing’’ the museum.",0,1,24.0,64.96875,4.601409765557392
"Among the city’s poorest and most vulnerable, tanker shenanigans have fueled some of the worst urban water access in the world. Because few of Kathmandu’s slums are connected to the water grid, they’re completely dependent on outside assistance during the dry season. The tankers raise their rates accordingly. And because many of these areas have narrow, tuk-tuk-wide streets sprawled across steep hills that often turn to mush in the monsoon, the bigger trucks can’t get through, meaning residents have to buy in smaller sums from middlemen at grossly inflated prices. Even ostensibly middle-class families are suffering as a consequence.",0,5,19.8,56.55555555555556,6.150374711399394
"Israel had the opportunity to assassinate General Suleimani in the past, he said, but refrained from doing so, believing it would be seen as an act of war.",0,1,28.0,30.40625,4.788909765557392
Iranian officials said the attacks began at 1:20 a.m. — the time General Suleimani was killed Friday by an American drone at the Baghdad International Airport.,0,1,26.0,21.40740740740741,4.504706483564824
"With “Napkin Finance: Build Your Wealth in 30 Seconds or Less,” Ms. Hay has created an entertaining introduction to saving and investing.",0,1,22.0,17.59259259259259,4.754887502163471
"To Love, in Fitness and Health",0,1,6.0,8.857142857142858,2.8073549220576046
"Boeing’s new chief executive, David Calhoun, will receive a $7 million bonus if he is able to get the 737 Max, which has been grounded since March, safely flying again. The jet was grounded in the wake of two deadly crashes that left 346 people dead.",0,2,23.0,60.472727272727276,5.476725395303503
"Amazon lists over 40,000 personal finance books. While I haven’t read each one — contrary to what my kids think, I do (sort of) have a life — I am willing to bet that in the vast majority, the subject of debt gets far less attention than basics like how to invest in stocks and bonds.",0,2,28.0,41.0,5.663909765557392
Whose Neighborhood Should Get a Street Named for Dr. King? (2018),0,2,5.5,54.785714285714285,3.8073549220576055
"Detectives ultimately determined the blood belonged to Ms. Dulos, according to arrest warrants. They later found her blood mixed with Mr. Dulos’s DNA on a faucet and Mr. Dulos’s DNA on a doorknob inside her home, as well as evidence of an attempt to clean up the scene.",0,2,24.0,33.642857142857146,5.208966082694625
"There was one notable difference between the groups, however. Those men completing the ever-changing workouts reported feeling much more motivated to exercise at the study’s end than the other group.",0,2,15.0,21.2,4.843568731230678
She gave Balducci’s its polish and weathered an operatic family battle over the store’s ownership.,0,1,15.0,54.55,4.1219280948873624
"And then there was Gwyneth Paltrow in a sheer high-necked ruffled mud brown tulle … knit? It was hard to tell, but the Fendi gown revealed everything from her undies to her abs and may well get her on all sorts of worst-dressed lists.",0,2,22.0,36.170212765957444,5.325761458014588
"Related or not, the rapid developments in recent days mean that Congress will grapple simultaneously in the coming weeks with two of its most consequential constitutional duties: the power to impeach and to weigh matters of war. The outcome will clarify the legislative branch’s appetite for checking an expansive presidency and will also likely play a continuing role in Mr. Trump’s fight for re-election.",0,2,32.0,37.416666666666664,5.68215534201504
"Q. I have never understood why “added sugar” is more unfriendly to health than “natural sugar,” which can be found in abundance in so many fruits, starting with morning natural orange juice. Can you explain?",0,2,17.5,33.16279069767442,5.10068335935326
"Yerushalmi kugel, a specialty of Jerusalem, is bound with caramel, seasoned with black pepper and filled with springy egg noodles.",0,1,20.0,22.25,4.188721875540868
"You can argue about what it means that we may have reached a point at which both time and faith in our own taste are at a premium, and whether it is really an advance that we are willing to outsource our personal image.",0,1,44.0,53.30434782608695,5.17573586910049
"For the city’s leadership, the protests are the biggest political crisis since the handover from Britain. Hong Kong’s chief executive, Carrie Lam, has struggled to deal with the unrest while also satisfying her superiors in Beijing.",0,2,18.0,15.2,4.994863585738557
"On Monday, when news spread that Mr. Ghosn had returned, Mr. Karam messaged Mrs. Ghosn. “Happy New Year! To a new beginning,” he wrote.",0,3,8.0,28.71875,4.601409765557392
"Ms. Gatliff was the technical consultant for a 1978 episode of the television series “Quincy, M.E.” in which Dr. Quincy, a medical examiner played by Jack Klugman, hires a forensic artist, played by Zohra Lampert, to determine if a skull belongs to a missing labor leader.",0,1,46.0,62.333333333333336,5.1397156327398825
"Mr. Buttigieg, meanwhile, has attempted to counter questions about his own relative inexperience by pointing to Mr. Biden’s stances on Iraq, as an example of how experience was not always an asset in campaigning or governing.",0,1,36.0,16.80952380952381,5.136248672727251
"During the 2018-19 school year, 49 percent of third-graders at Jackson, 27 percent of third-graders at Franklin, 38 percent of third-graders at Altadena and 64 percent of third-graders at Daniel Webster met benchmarks for English language arts on the California Smarter Balanced Assessment test, compared with 48 percent districtwide and 49 percent across California.",0,1,54.0,6.5423728813559325,4.941799405220703
"Soon after, Mr. Stern was dealing with one of the most difficult challenges of his stewardship, when an F.B.I. investigation revealed that the referee Tim Donaghy had bet on games at which he had officiated. Mr. Stern also remained a pariah in Seattle for his role in allowing the SuperSonics to relocate to Oklahoma City after the 2007-8 season.",0,3,19.666666666666668,20.0625,5.519454882778696
"Farhad wants to chat with readers on the phone. If you’re interested in talking to a New York Times columnist about anything that’s on your mind, please fill out this form. Farhad will select a few readers to call.",0,3,13.0,40.53191489361702,5.139487255840896
"From Ireland to Seattle, makers and engineers are creating open-source versions of much-needed medical equipment.",0,1,15.0,7.176470588235294,4.08746284125034
The Crucial Lessons From Australia’s Wildfires,0,1,6.0,2.625,3.0
"He smiles and shakes his head at the boundless energy of his children. Visits to the movies, Chuck E. Cheese and playgrounds are useful, he said, adding, “With these kids, you need 100 hands.” (One of his brothers helps him.)",0,2,20.0,27.607843137254903,5.155473813018553
Senator Hoylman was referring to Mr. Ross’s recent fund-raising for President Trump.,0,1,12.0,9.933333333333334,3.906890595608518
"Land recalled sharing his idea for announcing a new major deal with Coke in the 1990s at a large news conference with video screens. Stern listened, then told Land to figure out how to hold the news conference in a movie theater because the highlight reel would look better on a huge screen.",0,2,26.5,71.375,5.329589073804688
"An hour after the attack, the police arrested Mr. Thomas of Greenwood Lake, who is said to be 37 or 38 and is now being held in federal custody. A grand jury in Rockland County is expected to consider the charges against him on Friday.",0,2,22.5,81.20408163265306,5.257367497088128
"As rumors swirled, Mr. Richmond blamed the Reagan administration’s Justice Department and The Times for his woes.",0,1,17.0,8.0,4.297079327540665
Make Mushroom Bourguignon This Weekend,0,1,5.0,259.4,2.321928094887362
"Like the wild-card round, the divisional games are split up over two days.",0,1,13.0,52.6,3.773557262275185
"Luz Dastas, 51, whose house in Guánica is also covered by a leaky blue tarp, left with her 26-year-old daughter, Aida Torres, after the first tremors. Monday’s quake opened new cracks in the walls of her house.",0,2,18.5,36.41304347826087,5.053787163134472
"A Tudor-style house near Baltimore, a custom-designed home in Albuquerque and a former Girl Scouts camp in Livingston Manor.",0,1,19.0,30.61904761904762,4.070656113151928
"Clearview deployed current and former Republican officials to approach police forces, offering free trials and annual licenses for as little as $2,000. Mr. Schwartz tapped his political connections to help make government officials aware of the tool, according to Mr. Ton-That. (“I’m thrilled to have the opportunity to help Hoan build Clearview into a mission-driven organization that’s helping law enforcement protect children and enhance the safety of communities across the country,” Mr. Schwartz said through a spokeswoman.)",0,3,25.666666666666668,40.79347826086956,5.929766407327774
"“After three years of underinvestment and political stalemate,” she added, ”this bold and ambitious deal is what Northern Ireland needs to get back onto its feet.”",0,1,26.0,44.96969696969697,4.779094498080775
"Tensions between the United States and Iran came to a head in recent weeks when an American military contractor was killed, Iranian-backed militias stormed the United States Embassy compound in Baghdad on New Year’s Eve and General Suleimani was killed in an American drone strike last Friday.",0,1,47.0,60.470588235294116,5.265466763497705
Working from home for a while? Here’s what to do with all the clutter.,0,2,7.0,36.94444444444444,4.169925001442313
"Stocks dropped even as central banks tried to prop up economies, indicating the tactics that helped in past financial crises might not work against a global pandemic.",0,1,27.0,56.6551724137931,4.857980995127571
Charles Q. Sullivan,0,1,3.0,15.333333333333334,1.584962500721156
"• And the family doesn’t have unlimited money, based on what we know — even if they still have a sizable purse. They received about £125 million from publicly disclosed sources.",0,2,15.5,42.52777777777778,5.003258334775643
"Mr. Kaine’s resolution, which states that the Suleimani killing had no congressional authorization, rejects the idea that the 2002 law covers the growing conflict with Iran.",0,1,26.0,38.774193548387096,4.567099536193327
Some of those who want the next shot served notice on Twitter.,0,1,12.0,43.61538461538461,3.7004397181410926
"“Before, people in China accepted that there was a gap between rich and poor,” said Yik Chan Chin, a lecturer in media and communication studies at the Xi’an Jiaotong-Liverpool University in Suzhou, China. “Now, they no longer accept this gap.”",0,2,20.0,20.0,5.155004832363192
"Ms. Coleman considered going back to school to finish her bachelor’s degree, but she was wary about taking out loans and was unsure of how she could schedule classes around work. She started collecting unemployment benefits in March, and was applying for health care several months later at the Labor Department when she came across a flier for the Grace Institute. The nonprofit institute provides low-income women with job skills, counseling, placement services and continuing education.",0,3,25.333333333333332,55.34117647058824,5.926807994859424
Trump wants us to see him as defeating a foreign enemy.,0,1,11.0,38.666666666666664,3.584962500721156
The Spanish epidemic has become a painful example of the tendency of one government after another to ignore the experiences of countries where the virus has already struck.,0,1,28.0,40.86206896551724,4.349191770915039
"Although the vote in Parliament was 170-0, lawmakers were more divided on the issue of ousting American troops than that tally may suggest.",0,1,23.0,23.68,4.5638561897747225
The notion that he is bound for four more years is pure superstition.,0,1,13.0,39.357142857142854,3.6644977792004623
"It was a time of great anxiety, but some teenagers are obsessed with the Y2K era. Was it a better time to come of age?",0,2,12.5,72.53571428571429,4.450212064914746
How have you been coping with the extraordinary challenges that 2020 has presented? What strategies have you used to “stay steady in the turmoil” of this year?,0,2,13.5,68.38709677419355,4.696131794257844
There were about a dozen of us there — someone’s boyfriend or girlfriend was always moving in or out — and we all led our own separate lives. Sometimes we would convene to play poker or share a meal.,0,2,19.5,60.627906976744185,5.083127836047134
"Protesters in Iran faced off with the police for a third day of angry demonstrations at the country’s leaders after the government acknowledged that it shot down a Ukrainian passenger plane, killing 176 people.",0,1,34.0,30.736842105263158,5.0701673160182334
A long-awaited “deal” gives Israel’s right wing what it wants.,0,1,10.0,132.46666666666667,3.906890595608518
"Locals say that New York City’s ban, which is scheduled to go into effect in 2022, threatens all the businesses connected with the two farms, from the neighboring farms that supply feed for the ducks to the machine shops that repair agricultural equipment, from the small truckers to the local markets and restaurants that cater to the Spanish-speaking workers.",0,1,59.0,20.515151515151516,5.256515331479671
"Both my parents were highly regarded surgeons. I grew up with seven siblings. My reconstructive surgeon mother started her practice in the 1950s. The challenges she faced in launching and sustaining her career were titanic, the help, little to none. Suffice it to say that certain aspects of child rearing took a back seat.",0,5,10.8,40.85245901639344,5.465745075651403
"“The first thing my classmates thought was, ‘Who is this kid who is running for office?’” said Mr. Zhang, now 25. “It’s that disconnect of seeing one of their own, a like-aged person, sitting on that dais with older, largely white male counterparts. Can we envision someone like us sitting on that dais?”",0,3,17.666666666666668,43.957142857142856,5.581218331564965
Brioni Girds for Men’s Wear Combat,0,1,6.0,16.0,3.0
"Vigo is seeing home prices approach the peaks of 2004-05, in large part because of the ongoing redevelopment of the city center and upgraded public transportation, including a high-speed train that promises to deliver passengers to Madrid in two and a half hours, Mr. Rosendo said. But in the suburbs, buyers are still offering and sellers are still accepting about 20 to 25 percent below list prices, he said.",0,2,34.5,45.39473684210526,5.581753954455555
"The Chang’e-5 mission’s success highlights the progress of China’s space program, and growing rivalry with the United States.",0,1,18.0,11.076923076923077,4.257756064128516
"Over a three-day period in 2018, a woman in South Carolina secretly added enough eye drops to her husband’s water for the active ingredient in the medicine to kill him, according to court filings and officials.",0,1,36.0,30.21951219512195,4.979264809390595
